어린이집명,어린이집등급,보육과정 및 상호작용,보육환경 및 운영관리,건강 및 안전,교직원,평가 인증 년월,우편번호,시군구명,어린이집코드,어린이집유형,상세주소,전화번호,시설 위도(좌표값),시설 경도(좌표값),제공서비스
꼬마별옹기장이어린이집,B,보통,우수,우수,우수,2022-03-01,7963,양천구,11470000521,가정,서울특별시 양천구 목동중앙남로3길 11 금호아파트 101동 107호,02-2644-9118,37.53610791,126.8671528,일반
꼬마숲상아아름어린이집,B,보통,우수,우수,우수,2022-04-01,7931,양천구,11470000553,가정,"서울특별시 양천구 월정로 62 102동101호(신월동,상아아름아파트)",02-6084-7279,37.52539051,126.8417637,일반
꼬마해림어린이집,B,우수,보통,우수,우수,2021-04-01,7979,양천구,11470000344,가정,"서울특별시 양천구 목동서로2길 22 108동 110호(목동, 한신청구아파트)",02-2652-2246,37.54149582,126.8816595,일반
꽃뜰어린이집,B,우수,우수,보통,우수,2020-04-01,8089,양천구,11470000292,가정,"서울특별시 양천구 목동서로 340 913동 104호(신정동, 신시가지9단지아파트)",02-2653-9356,37.518831,126.8636076,일반
꿈동이어린이집,C,개선필요,우수,보통,우수,2023-11-01,8107,양천구,11470000208,가정,"서울특별시 양천구 신정로 260 401동 101호(신정동, 신트리아파트)",02-2692-6604,37.51119036,126.8519979,일반
꿈마루어린이집,A,우수,우수,우수,우수,2022-03-01,7904,양천구,11470000556,가정,"서울특별시 양천구 남부순환로33길 17 101호(신월동,대운2차아파트)",02-2648-3418,37.53823647,126.8291928,일반
꿈샘어린이집,A,우수,우수,우수,우수,2023-02-01,7944,양천구,11470000012,가정,서울특별시 양천구 은행정로 75 (신정동) 청원아파트 102호,02-2603-1578,37.52605907,126.8545582,일반
나연어린이집,C,개선필요,우수,우수,우수,2023-11-01,8012,양천구,11470000634,가정,서울특별시 양천구 목동서로 280 804동 104호,02-2605-7596,37.56647,126.977963,야간연장
넘버원어린이집,A,우수,우수,우수,우수,2020-02-01,7930,양천구,11470000307,가정,"서울특별시 양천구 오목로 39-22 101동 104호(신월동, 신월3차미소지움아파트)",02-2601-7942,37.52302085,126.8417239,일반
누리어린이집,A,우수,우수,우수,우수,2023-07-01,7993,양천구,11470000096,가정,"서울특별시 양천구 목동서로 236 102동 103호(목동, 벽산아파트)",02-2642-4789,37.52652243,126.8686035,일반
다사랑어린이집,A,우수,우수,우수,우수,2020-01-01,8012,양천구,11470000551,가정,"서울특별시 양천구 목동서로 280 812동 103호 (목동신시가지아파트, 신정6동)",070-4224-2269,37.52104282,126.8683579,일반
다정한어린이집,B,우수,우수,보통,우수,2023-08-01,8090,양천구,11470000306,가정,"서울특별시 양천구 목동서로 400 1015동 104호(신정동, 신시가지10단지아파트)",02-2644-9644,37.51906998,126.8589103,일반
대성꿈나무 어린이집,A,우수,우수,우수,우수,2020-02-01,8060,양천구,11470000463,가정,"서울특별시 양천구 중앙로29길 108 101동 103호(신정동, 대성유니드아파트)",02-2602-7763,37.5208916,126.8486235,일반
도만스쿨어린이집,A,우수,우수,우수,우수,2019-01-01,7975,양천구,11470000467,가정,"서울특별시 양천구 목동중앙본로 50-12 101동 101호(목동, 웨스트빌아파트)",02-2061-5865,37.53993926,126.8694972,일반
동심어린이집,B,우수,보통,우수,우수,2020-01-01,8008,양천구,11470000308,가정,"서울특별시 양천구 목동동로12길 60 105동 108호(신정동, 목동현대아파트)",02-2642-4289,37.52213281,126.877791,일반
두산로다어린이집,A,우수,우수,우수,우수,2021-01-01,8063,양천구,11470000615,가정,서울특별시 양천구 신월로20길 7 신정뉴타운 두산위브 관리동,02-6408-0705,37.51923355,126.8456157,야간연장
등촌어린이집,A,우수,우수,우수,우수,2022-01-01,7950,양천구,11470000043,법인?단체등,서울특별시 양천구 목동중앙북로8다길 13 (목동),02-2654-1577,37.54641086,126.8658877,일반
딸기어린이집,A,우수,우수,우수,우수,2023-01-01,8097,양천구,11470000501,가정,서울특별시 양천구 목동동로 50 1225동 104호,02-2652-8819,37.51209741,126.8602918,일반
롯데i어린이집,A,우수,우수,우수,우수,2022-04-01,7900,양천구,11470000288,가정,"서울특별시 양천구 월정로 303 102동 104호(신월동, 수명산롯데캐슬아파트)",02-2607-6077,37.54444566,126.8284922,일반
리라빅스맘어린이집,B,우수,보통,보통,보통,2021-07-01,7911,양천구,11470000183,민간,서울특별시 양천구 남부순환로40가길 12-2,02-2696-1120,37.53390364,126.8258625,야간연장
리틀평강어린이집,A,우수,우수,우수,우수,2021-01-01,8081,양천구,11470000338,가정,"서울특별시 양천구 신정로13길 51 201동 101호(신월동, 벽산블루밍)",02-2699-1216,37.51333908,126.8414519,일반
맑은샘어린이집,A,우수,우수,우수,우수,2023-08-01,8098,양천구,11470000201,가정,"서울특별시 양천구 목동동로 10 1119동 105호(신정동, 신시가지11단지아파트)",02-2644-2296,37.50868241,126.8596569,일반
명지어린이집,B,우수,우수,보통,우수,2020-01-01,7917,양천구,11470000255,민간,서울특별시 양천구 곰달래로9길 72 (신월동),02-2601-7005,37.53571949,126.8327982,일반
목3동리라어린이집,B,우수,보통,보통,우수,2021-01-01,7957,양천구,11470000466,민간,서울특별시 양천구 목동중앙남로 69 (목동),02-2654-8489,37.5398875,126.8655093,일반
목동하나금융그룹 직장어린이집,A,우수,우수,우수,우수,2020-01-01,7988,양천구,11470000562,직장,서울특별시 양천구 목동동로 347 3층,02-2654-9108,37.5329189,126.8771217,일반
미소래스콜라어린이집,A,우수,우수,우수,우수,2021-09-01,7960,양천구,11470000516,가정,서울특별시 양천구 목동중앙남로 46 미소래아파트 104호,02-2643-8535,37.53784119,126.8669505,일반
미소어린이집,A,우수,우수,우수,우수,2022-04-01,7973,양천구,11470000532,가정,서울특별시 양천구 목동중앙북로14길 38,070-8267-4280,37.54459477,126.8731982,일반
미소지움어린이집,B,우수,우수,보통,우수,2023-09-01,8028,양천구,11470000546,가정,"서울특별시 양천구 오목로10길 7-8 301동 101호(신월동, 신월2차미소지움)",02-2603-8696,37.52174841,126.8455949,일반
반디어린이집,A,우수,우수,우수,우수,2020-09-01,7926,양천구,11470000269,민간,서울특별시 양천구 곰달래로6길 35-1,02-2608-6868,37.52698657,126.8368024,일반
벽산어린이집,A,우수,우수,우수,우수,2021-12-01,7929,양천구,11470000237,가정,"서울특별시 양천구 월정로9길 20 203동 107호(신월동, 양천벽산블루밍아파트)",02-2693-3584,37.52497082,126.8389718,일반
별꿈어린이집,A,우수,우수,우수,우수,2019-12-01,8090,양천구,11470000267,가정,"서울특별시 양천구 목동서로 400 1034동 105호(신정동, 신시가지10단지아파트)",02-2645-6672,37.51765768,126.8555645,일반
보보 어린이집,A,우수,우수,우수,우수,2023-08-01,8008,양천구,11470000518,가정,서울특별시 양천구 목동동로12길 60 목동현대아파트 103-103,02-2652-5431,37.52213281,126.877791,일반
사랑둥이어린이집,A,우수,우수,우수,우수,2022-03-01,8042,양천구,11470000324,가정,"서울특별시 양천구 신월로 99 20동 106호(신월동, 신월시영아파트)",02-2696-4194,37.51841572,126.8351563,일반
사랑받는어린이집,A,우수,우수,우수,우수,2023-08-01,8012,양천구,11470000241,가정,"서울특별시 양천구 목동서로 280 808동 104호(신정동, 신시가지8단지아파트)",02-2651-3231,37.52168286,126.8676505,일반
사랑별어린이집,A,우수,우수,우수,우수,2021-07-01,7989,양천구,11470000554,가정,"서울특별시 양천구 목동서로 130 410동 104호(목동, 목동신시가지아파트4단지)",070-7695-0395,37.53134121,126.8683058,일반
새롬이 어린이집,A,우수,우수,우수,우수,2020-07-01,8080,양천구,11470000464,가정,"서울특별시 양천구 신정로13길 38 104동 103호(신정동, 신정E-편한세상아파트)",02-2065-2288,37.5125016,126.8429498,일반
새별어린이집,A,우수,우수,우수,우수,2023-11-01,8078,양천구,11470000273,가정,"서울특별시 양천구 신정로 293 104동 111호(신정동, 신트리아파트)",02-2606-3362,37.51383667,126.8541987,일반
샘키즈어린이집,A,우수,우수,우수,우수,2022-01-01,7912,양천구,11470000153,가정,서울특별시 양천구 남부순환로40길 65,02-2692-1619,37.53282724,126.8264394,야간연장
서울남부지방법원 직장어린이집,A,우수,우수,우수,우수,2021-08-01,8088,양천구,11470000619,직장,서울특별시 양천구 신월로 386 별관 5층,02-2192-1930,37.52115248,126.8637621,일반
서울베다니어린이집,B,우수,우수,보통,우수,2022-06-01,7927,양천구,11470000127,민간,서울특별시 양천구 남부순환로65길 16-1,02-2605-9237,37.5277329,126.8356413,장애아전문
선교어린이집,A,우수,우수,우수,우수,2023-05-01,8031,양천구,11470000094,가정,"서울특별시 양천구 신월로15길 21 103동 104호(신월동, 대성유니드아파트)",02-6741-6500,37.51999563,126.8407594,일반
성원베베아트스쿨어린이집,A,우수,우수,우수,우수,2021-07-01,7956,양천구,11470000345,가정,"서울특별시 양천구 목동중앙남로 100 103동 106호(목동, 성원아파트)",02-2652-0642,37.54213191,126.8640982,일반
세꿈어린이집,B,우수,우수,보통,우수,2023-01-01,8089,양천구,11470000510,가정,"서울특별시 양천구 목동서로 340 926동 107호 (목동신시가지아파트, 신정1동)",02-2648-8136,37.5191242,126.8609463,일반
세진어린이집,B,우수,우수,보통,우수,2023-02-01,7925,양천구,11470000018,민간,서울특별시 양천구 곰달래로 28 (신월동),02-2608-0808,37.52972351,126.8357563,일반
세천사어린이집,B,우수,보통,우수,우수,2019-11-01,8040,양천구,11470000011,민간,서울특별시 양천구 남부순환로70길 17-1,02-2693-2088,37.52150441,126.8352189,일반
세화어린이집,A,우수,우수,우수,우수,2023-11-01,7979,양천구,11470000571,가정,"서울특별시 양천구 목동서로2길 22 101동 104호 (목5동, 한신청구아파트)",02-2654-2727,37.54162818,126.8826428,일반
솔샘어린이집,B,우수,우수,보통,우수,2023-05-01,8104,양천구,11470000077,가정,"서울특별시 양천구 목동남로4길 6-23 207동 105호(신정동, 목동2차우성아파트)",02-2646-2011,37.50776138,126.866473,일반
송이어린이집,A,우수,우수,우수,우수,2021-01-01,7986,양천구,11470000547,가정,"서울특별시 양천구 목동동로 430 610동 105호(목동, 목동신시가지아파트6단지)",02-2649-0003,37.53520725,126.8843927,일반
시영어린이집,A,우수,우수,우수,우수,2023-01-01,8042,양천구,11470000509,가정,서울특별시 양천구 신월로 99 시영아파트 13동 106호,02-716-5063,37.51817739,126.8354084,일반
신나라어린이집,A,우수,우수,우수,우수,2023-02-01,8050,양천구,11470000481,가정,서울특별시 양천구 신정이펜1로 50 이펜하우스 3단지 302동 102호 (신정3동),02-6489-3003,37.51508875,126.854813,일반
신월은혜어린이집,B,우수,우수,보통,우수,2020-02-01,7931,양천구,11470000278,가정,"서울특별시 양천구 월정로8길 8 101동 106호(신월동, 방주기픈샘아파트)",02-2608-5141,37.52504527,126.842807,일반
신월이화어린이집,B,우수,우수,보통,우수,2023-07-01,8037,양천구,11470000157,민간,서울특별시 양천구 지양로13길 20 (신월동),02-2606-1409,37.52241143,126.8301729,일반
신한 신이한이양천 어린이집,A,우수,우수,우수,우수,2023-12-01,8098,양천구,11470000590,직장,서울특별시 양천구 목동동로 10 상가A동 126호,02-2648-7060,37.51337428,126.8577758,일반
아가꿈어린이집,A,우수,우수,우수,우수,2023-05-01,7999,양천구,11470000311,가정,"서울특별시 양천구 목동동로 258 101동 102호(목동, 금호1차아파트)",02-2648-9225,37.52532471,126.8747069,일반
아기별어린이집,A,우수,우수,우수,우수,2023-08-01,8060,양천구,11470000493,가정,서울특별시 양천구 중앙로29길 96 1층,02-2699-3003,37.5199656,126.8487363,일반
아띠어린이집,A,우수,우수,우수,우수,2020-01-01,8027,양천구,11470000268,가정,서울특별시 양천구 은행정로7길 14 신세계하이츠아파트102호,02-2651-8001,37.52238349,126.8579732,일반
아람어린이집,A,우수,우수,우수,우수,2022-01-01,8042,양천구,11470000138,가정,"서울특별시 양천구 신월로 99 11동 101호(신월동, 신월시영아파트)",02-2694-8956,37.51781933,126.8342287,일반
아름어린이집,A,우수,우수,우수,우수,2022-01-01,7980,양천구,11470000176,가정,"서울특별시 양천구 목동서로 38 125동 106호(목동, 목동신시가지1단지아파트)",02-2648-6327,37.53516901,126.8786447,일반
아리어린이집,A,우수,우수,우수,우수,2023-12-01,7936,양천구,11470000519,가정,서울특별시 양천구 오목로11길 17-10 두원아파트 A동 101호,02-6402-4740,37.52435136,126.8435487,일반
아음어린이집,A,우수,우수,우수,우수,2023-11-01,7971,양천구,11470000218,민간,서울특별시 양천구 목동중앙북로16가길 10 (목동),02-2646-1816,37.54447529,126.874143,일반
아이세상어린이집,A,우수,우수,우수,우수,2022-01-01,8096,양천구,11470000180,가정,"서울특별시 양천구 목동동로 100 1333동 106호(신정동, 신시가지13단지아파트)",02-2653-8301,37.51511584,126.8677158,일반
양천구청 직장어린이집,B,우수,우수,보통,우수,2023-03-01,8094,양천구,11470000473,직장,서울특별시 양천구 목동동로 81 해누리타운 1층 (신정동),02-2061-0665,37.51596982,126.8638478,"야간연장,휴일보육"
양천삼성어린이집,A,우수,우수,우수,우수,2020-01-01,8018,양천구,11470000019,민간,서울특별시 양천구 목동동로8길 36 (신정동),02-2648-3272,37.5155444,126.8714467,장애아통합
엄마사랑어린이집,B,우수,우수,보통,우수,2021-07-01,7975,양천구,11470000105,민간,서울특별시 양천구 목동중앙본로18길 11 (목동),02-2653-6262,37.54165953,126.8698005,야간연장
에덴어린이집,B,보통,우수,우수,우수,2020-12-01,7984,양천구,11470000051,민간,서울특별시 양천구 목동동로 419 (목동),02-2655-1135,37.53673088,126.883153,일반
