어린이집명,어린이집등급,보육과정 및 상호작용,보육환경 및 운영관리,건강 및 안전,교직원,평가 인증 년월,우편번호,시군구명,어린이집코드,어린이집유형,상세주소,전화번호,시설 위도(좌표값),시설 경도(좌표값),제공서비스
성모자애어린이집,A,우수,우수,우수,우수,2022-01-01,3351,은평구,11380000012,민간,서울특별시 은평구 통일로78길 10 (불광동),02-354-1400,37.61772594,126.9237716,야간연장
성화어린이집,B,우수,우수,우수,보통,2023-08-01,3493,은평구,11380000558,민간,서울특별시 은평구 증산로5길 30,02-302-1626,37.58435189031038,126.90556411326044,일반
세종어린이집,B,보통,우수,우수,우수,2022-04-01,3425,은평구,11380000282,민간,서울특별시 은평구 서오릉로17길 5 (구산동341-4),02-352-6775,37.61445157061459,126.9087872751175,일반
소리나는어린이집,A,우수,우수,우수,우수,2020-02-01,3322,은평구,11380000081,협동,서울특별시 은평구 갈현로29길 51-15 은평공동육아협동조합 소리나는 어린이집 (갈현동),02-358-7725,37.62224492876195,126.91090278383822,일반
수린목어린이집,B,우수,우수,보통,우수,2020-01-01,3303,은평구,11380000354,민간,서울특별시 은평구 진관4로 48  -51 740동 1층,02-353-2280,37.64321435366866,126.93089161179664,일반
숲속어린이집,A,우수,우수,우수,우수,2020-04-01,3303,은평구,11380000359,민간,서울특별시 은평구 진관4로 48-50 은평뉴타운 상림마을 719동,02-382-8900,37.64331704048101,126.92932788679816,일반
숲속키즈나라어린이집,A,우수,우수,우수,우수,2019-08-01,3414,은평구,11380000214,민간,서울특별시 은평구 연서로11길 30-2,02-382-8763,37.60891247,126.9123122,일반
신사홍익어린이집,B,우수,우수,우수,보통,2023-08-01,3446,은평구,11380000234,민간,서울특별시 은평구 은평터널로7길 3 (신사동),02-306-5231,37.59222147567808,126.90595764584955,일반
아람어린이집,D,우수,보통,개선필요,우수,2022-12-01,3332,은평구,11380000170,민간,서울특별시 은평구 연서로27길 19-1,02-358-4586,37.618007625693785,126.91714211562052,일반
아이꿈어린이집,A,우수,우수,우수,우수,2022-12-01,3365,은평구,11380000312,민간,서울특별시 은평구 불광로2길 16,02-353-3202,37.61180642,126.9338196,일반
아이맘몬테소리어린이집,A,우수,우수,우수,우수,2020-01-01,3477,은평구,11380000546,가정,서울특별시 은평구 백련산로 36 백련산힐스테이트 308동 102호,02-6085-3650,37.58846362402252,126.9247749369798,일반
아이숲어린이집,B,보통,우수,우수,우수,2023-01-01,3342,은평구,11380000541,가정,서울특별시 은평구 연서로35길 6-1,02-356-9004,37.6219664972754,126.925923083526,일반
아이젤어린이집,A,우수,우수,우수,우수,2019-01-01,3466,은평구,11380000602,민간,서울특별시 은평구 응암로22길 9-9,02-385-7020,37.594327525708685,126.91932431908468,일반
어울림어린이집,A,우수,우수,우수,우수,2022-03-01,3300,은평구,11380000641,가정,"서울특별시 은평구 진관3로 15-45 1015동 1층 (진관동, 은평뉴타운 구파발)",02-355-9009,37.6442904974,126.9161702078,일반
역촌꿈의숲어린이집,A,우수,우수,우수,우수,2022-09-01,3405,은평구,11380000116,민간,서울특별시 은평구 진흥로5길 8-1 (역촌동),02-384-7898,37.60385284,126.9185456,일반
영산어린이집,B,우수,우수,보통,보통,2023-08-01,3358,은평구,11380000056,민간,서울특별시 은평구 불광로3길 6 (불광동),02-359-6385,37.61287092,126.9316704,일반
영재키즈어린이집,A,우수,우수,우수,우수,2020-03-01,3492,은평구,11380000100,가정,"서울특별시 은평구 은평터널로 60 102동 101호(수색동, 진흥엣세벨)",02-303-6703,37.58576799699068,126.9003189572912,일반
예나어린이집,A,우수,우수,우수,우수,2023-08-01,3390,은평구,11380000193,민간,서울특별시 은평구 통일로73길 5-6,02-383-4274,37.61529176,126.9238135,일반
예랑어린이집,C,우수,우수,보통,개선필요,2023-08-01,3450,은평구,11380000119,민간,서울특별시 은평구 증산로21가길 5-2,02-307-1149,37.59658654,126.9131055,야간연장
예본어린이집,A,우수,우수,우수,우수,2023-12-01,3419,은평구,11380000162,민간,서울특별시 은평구 연서로5길 40 (역촌동),02-387-3149,37.60383249356342,126.91112406227988,일반
예쁜꿈어린이집,B,우수,우수,보통,우수,2021-07-01,3375,은평구,11380000575,민간,서울특별시 은평구 통일로63길 20,02-388-2233,37.6078742935,126.9297787712,일반
예쁜무지개어린이집,B,우수,우수,보통,우수,2022-07-01,3471,은평구,11380000126,민간,서울특별시 은평구 은평로16길 22-6,02-359-2220,37.59948924,126.9294248,영아전담
예원사랑어린이집,A,우수,우수,우수,우수,2022-08-01,3389,은평구,11380000147,민간,서울특별시 은평구 연서로18가길 4 (대조동),02-385-4014,37.61233905,126.9201591,일반
예일어린이집,B,우수,우수,보통,우수,2023-11-01,3454,은평구,11380000006,민간,서울특별시 은평구 은평로6길 11,02-358-7020,37.5986649,126.9192526,일반
예향어린이집,A,우수,우수,우수,우수,2023-08-01,3337,은평구,11380000010,민간,서울특별시 은평구 통일로92길 11 (불광동),02-353-2496,37.62583205,126.9213596,"일반,야간연장"
우리어린이집,D,우수,우수,보통,우수,2022-12-01,3379,은평구,11380000192,민간,서울특별시 은평구 서오릉로6길 6-1,02-357-3429,37.60478849,126.9257893,일반
우림어린이집,A,우수,우수,우수,우수,2023-05-01,3388,은평구,11380000017,민간,서울특별시 은평구 연서로18길 7 (대조동),02-357-2235,37.61231893,126.9183551,야간연장
우방꿈나무어린이집,A,우수,우수,우수,우수,2020-01-01,3493,은평구,11380000568,가정,서울특별시 은평구 증산로3길 26-1 우방아파트 103동 101호,070-7340-8080,37.5814841964961,126.902465790395,일반
우방어린이집,A,우수,우수,우수,우수,2023-02-01,3493,은평구,11380000117,가정,"서울특별시 은평구 증산로3길 26-1 101동 103호(증산동, 우방아파트)",02-376-3035,37.58185382,126.9030712,일반
월드빌연서가정어린이집,A,우수,우수,우수,우수,2020-03-01,3497,은평구,11380000132,가정,"서울특별시 은평구 증산로 333 101동 102호(증산동, 월드빌아파트)",02-308-4527,37.58628742,126.9115002,야간연장
은평구청어린이집,A,우수,우수,우수,우수,2023-11-01,3384,은평구,11380000321,직장,서울특별시 은평구 은평로 195 은평구청 별관1층(녹번동),02-3157-1552,37.6024569702,126.92882355,야간연장
은평성모병원어린이집,A,우수,우수,우수,우수,2020-12-01,3312,은평구,11380000652,직장,서울특별시 은평구 통일로 1021 별관2층,02-2030-4988,37.63385636226329,126.9151441746228,일반
은평제일어린이집,B,우수,우수,보통,우수,2022-08-01,3462,은평구,11380000235,민간,서울특별시 은평구 백련산로 165 (응암동),02-389-9492,37.59965446,126.9263863,일반
은평중앙어린이집,A,우수,우수,우수,우수,2020-02-01,3454,은평구,11380000583,민간,서울특별시 은평구 은평로8길 15-4,02-357-9004,37.59850837402459,126.92025323574212,일반
은평한옥마을성균관어린이집,B,우수,우수,보통,보통,2022-04-01,3308,은평구,11380000616,민간,서울특별시 은평구 연서로48길 54,02-356-5375,37.63958397394079,126.9402134027758,일반
은행나무어린이집,A,우수,우수,우수,우수,2023-08-01,3469,은평구,11380000317,민간,서울특별시 은평구 응암로16길 30,02-387-8222,37.591193840088096,126.92059924594784,일반
은현어린이집,A,우수,우수,우수,우수,2021-07-01,3315,은평구,11380000111,법인?단체등,서울특별시 은평구 갈현로43길 9 (갈현동),02-359-0671,37.6254133,126.9162701,야간연장
은화어린이집,A,우수,우수,우수,우수,2023-01-01,3328,은평구,11380000148,민간,서울특별시 은평구 통일로89길 18-25,02-352-5513,37.62517524,126.9181156,일반
응암우리어린이집,B,우수,우수,보통,우수,2023-08-01,3453,은평구,11380000325,민간,서울특별시 은평구 은평로6길 8-16,02-386-6111,37.59941975,126.9188363,일반
자이안어린이집,A,우수,우수,우수,우수,2020-08-01,3306,은평구,11380000654,민간,서울특별시 은평구 통일로 1034,02-6402-7007,37.6347777150706,126.91847395685036,일반
작은별어린이집,A,우수,우수,우수,우수,2023-02-01,3363,은평구,11380000571,가정,서울특별시 은평구 불광로8길 7,02-384-1840,37.61620842142664,126.93347232472662,일반
정다운아이들어린이집,D,우수,우수,우수,우수,2022-03-01,3451,은평구,11380000578,민간,서울특별시 은평구 증산로19길 34,02-302-9176,37.59540587345924,126.91101680557512,일반
진관라온어린이집,A,우수,우수,우수,우수,2019-11-01,3310,은평구,11380000501,민간,서울특별시 은평구 진관1로 55 은평뉴타운 마고정 309동 1층 (진관동),02-387-0999,37.6324373078216,126.9251238036098,일반
진관행복한어린이집,A,우수,우수,우수,우수,2023-11-01,3309,은평구,11380000514,민간,서울특별시 은평구 연서로44길 7 은평뉴타운폭포동아파트 412동 (진관동),02-354-1188,37.628275963,126.9355687683,일반
천사어린이집,A,우수,우수,우수,우수,2019-12-01,3477,은평구,11380000581,가정,서울특별시 은평구 백련산로 84 (응암동) 백련산힐스테이트 108동 102호,02-6369-1700,37.59144881821208,126.92472046792008,일반
키큰어린이집,A,우수,우수,우수,우수,2023-02-01,3357,은평구,11380000109,가정,서울특별시 은평구 통일로 796 북한산힐스테이트7차아파트 106동 102호(불광동),02-383-9907,37.61035041,126.9320316,일반
푸른아이어린이집,A,우수,우수,우수,우수,2019-08-01,3370,은평구,11380000615,민간,서울특별시 은평구 통일로 660 북한산푸르지오아파트관리동어린이집,02-355-7956,37.60011899048407,126.93690212337069,일반
풀잎어린이집,A,우수,우수,우수,우수,2019-11-01,3310,은평구,11380000502,민간,서울특별시 은평구 진관2로 60 은평뉴타운 마고정 333동 1층 (진관동),02-382-0202,37.63330504,126.9239152,일반
하늘어린이집,B,우수,우수,보통,우수,2023-02-01,122889,은평구,11380000180,민간,서울특별시 은평구 갈현로3길 48 (신사동),02-359-8458,37.60069891939948,126.90485702357113,일반
하늘한조각어린이집,B,우수,우수,우수,우수,2022-09-01,3419,은평구,11380000054,법인?단체등,서울특별시 은평구 역말로 14 (역촌동),02-382-5616,37.60524908,126.9119398,일반
하은어린이집,A,우수,우수,우수,우수,2021-01-01,3476,은평구,11380000099,가정,서울특별시 은평구 백련산로2길 19 백련산힐스테이트 204동 105호,02-389-9420,37.60760666,126.9128738,일반
한국환경산업기술원 초록꿈나무 직장어린이집,A,우수,우수,우수,우수,2021-06-01,3367,은평구,11380000670,직장,서울특별시 은평구 진흥로 215 A동,02-356-7071,37.60984284099562,126.93267513409054,일반
해뜨는어린이집,B,우수,우수,보통,우수,2022-06-01,3386,은평구,11380000019,가정,서울특별시 은평구 통일로77길 20 (대조동),02-354-9135,37.61600161,126.9210338,일반
해오름어린이집,A,우수,우수,우수,우수,2022-12-01,122823,은평구,11380000286,민간,서울특별시 은평구 서오릉로15길 15-4,02-357-6445,37.61281488,126.9104636,야간연장
햇님어린이집,B,우수,보통,우수,우수,2021-07-01,3499,은평구,11380000517,가정,서울특별시 은평구 증산로7길 11-4,02-306-1939,37.58391933,126.906313,일반
햇살가득어린이집,B,우수,우수,보통,우수,2023-07-01,3491,은평구,11380000600,가정,서울특별시 은평구 은평터널로 65 (대림한숲타운아파트)105동 103호,02-303-3845,37.58756666411221,126.90173466336724,일반
햇살어린이집,A,우수,우수,우수,우수,2022-01-01,3423,은평구,11380000069,민간,서울특별시 은평구 은평로 33-9,02-306-7123,37.59864252034024,126.91076787210751,일반
행복한예향어린이집,B,보통,우수,우수,우수,2019-11-01,3337,은평구,11380000230,민간,서울특별시 은평구 통일로92길 11-3,02-2135-2422,37.62591375,126.9214252,일반
홀츠앤키즈맑은샘어린이집,A,우수,우수,우수,우수,2023-01-01,3362,은평구,11380000528,민간,서울특별시 은평구 불광로 122-10 북한산힐스테이트 3차 관리동 (불광동),02-386-1110,37.61035672,126.9299429,일반
홍익어린이집,A,우수,우수,우수,우수,2023-03-01,3440,은평구,11380000122,민간,서울특별시 은평구 가좌로11길 5-3,02-303-4142,37.59625854,126.9076374,일반
가람어린이집,A,우수,우수,우수,우수,2023-11-01,3711,서대문구,11410000333,국공립,"서울특별시 서대문구 가재울미래로 2 dmc 파크뷰자이 1단지 내, 관리사무소 빌딩 1층",02-307-1900,37.57307979013352,126.91792149112852,야간연장
가재울어린이집,A,우수,우수,우수,우수,2020-01-01,3711,서대문구,11410000357,국공립,서울특별시 서대문구 모래내로15길 31,02-304-7002,37.57306548510788,126.92005249654744,장애아통합
가좌제일어린이집,A,우수,우수,우수,우수,2022-07-01,3714,서대문구,11410000010,국공립,서울특별시 서대문구 수색로8길 46 (북가좌동),02-304-6117,37.5765106,126.9073327,"장애아통합,야간연장"
경찰청어린이집,A,우수,우수,우수,우수,2022-06-01,3739,서대문구,11410000213,직장,서울특별시 서대문구 통일로 97 (미근동),02-363-9675,37.56417357,126.9668647,야간연장
고운햇살어린이집,A,우수,우수,우수,우수,2020-01-01,3711,서대문구,11410000339,가정,"서울특별시 서대문구 가재울미래로 2 303동102호(남가좌1동,DMC파크뷰자이)",02-303-8352,37.57274642737203,126.92123577242508,일반
고은어린이집,A,우수,우수,우수,우수,2022-06-01,3646,서대문구,11410000018,국공립,서울특별시 서대문구 모래내로 459-6 (홍제동 107-17),02-391-7466,37.58583612,126.945457,"장애아통합,야간연장"
금화어린이집,A,우수,우수,우수,우수,2020-01-01,3745,서대문구,11410000011,국공립,서울특별시 서대문구 독립문로10길 15 (천연동),02-392-0212,37.56807893,126.9610445,"장애아통합,야간연장,휴일보육"
꼬꼬마어린이집,A,우수,우수,우수,우수,2023-02-01,3690,서대문구,11410000125,가정,"서울특별시 서대문구 거북골로 154 101동 101호(북가좌동, 삼호)",02-309-4439,37.57635796,126.9132467,일반
